temperature,humidity,soil_moisture,aqi_sensor,pump_state
19.02,85.13,DRY,734.27,ON
42.48,62.94,DRY,372.63,ON
38.06,6.42,WET,368.51,ON
1.92,57.65,WET,669.79,OFF
48.8,79.9,DRY,601.92,ON
35.25,89.38,WET,240.71,OFF
35.79,52.31,WET,891.56,OFF
41.97,93.83,DRY,246.85,ON
0.41,29.68,WET,168.84,OFF
34.66,35.5,WET,871.68,OFF
23.43,46.9,DRY,812.11,ON
4.58,54.08,WET,971.02,OFF
4.68,5.65,WET,785.28,ON
7.97,2.46,DRY,958.93,ON
42.73,24.95,DRY,260.78,ON
29.59,78.92,DRY,78.57,ON
25.55,39.67,WET,109.35,OFF
11.99,58.71,WET,954.86,OFF
21.65,75.44,WET,351.85,OFF
24.75,75.48,WET,702.48,OFF
52.12,81.69,DRY,37.46,ON
22.08,67.0,DRY,176.7,ON
41.69,68.05,WET,31.0,OFF
3.89,37.59,DRY,372.89,ON
12.63,60.95,WET,88.37,OFF
4.4,97.95,WET,820.81,OFF
0.83,45.04,WET,790.84,OFF
51.98,76.01,DRY,433.44,ON
16.12,45.18,WET,500.12,OFF
41.36,57.33,DRY,902.22,ON
27.92,31.26,WET,112.89,OFF
39.08,88.52,DRY,249.73,ON
27.95,72.74,WET,591.06,OFF
9.43,93.42,WET,560.8,OFF
34.15,8.69,WET,935.85,ON
25.52,64.6,DRY,846.91,ON
26.74,62.97,WET,655.39,OFF
56.22,75.18,DRY,339.63,ON
21.52,24.99,WET,674.34,OFF
44.82,87.33,DRY,170.01,ON
37.35,17.21,DRY,877.24,ON
43.53,24.53,WET,398.19,OFF
49.35,75.01,WET,58.43,ON
57.36,47.94,WET,693.18,ON
59.0,55.38,DRY,26.35,ON
4.78,44.88,DRY,879.12,ON
59.28,4.09,DRY,580.21,ON
57.37,79.03,WET,727.26,ON
11.62,61.97,DRY,189.61,ON
13.18,64.89,WET,32.46,OFF
47.47,39.14,DRY,937.6,ON
35.42,10.75,WET,907.35,OFF
8.54,61.29,WET,965.14,OFF
46.35,80.85,WET,804.63,OFF
28.75,97.13,DRY,89.13,ON
6.45,15.74,DRY,537.31,ON
18.48,69.74,WET,838.79,OFF
40.42,51.46,WET,519.62,OFF
24.23,10.83,WET,67.27,OFF
32.38,47.3,DRY,835.11,ON
2.15,41.27,WET,959.65,OFF
59.58,80.43,DRY,224.98,ON
42.92,4.66,DRY,487.43,ON
54.69,43.21,DRY,8.15,ON
19.98,5.42,DRY,347.26,ON
59.34,25.87,DRY,152.41,ON
11.7,62.57,WET,574.42,OFF
36.98,42.64,WET,785.54,OFF
0.35,13.66,WET,531.75,OFF
44.47,68.33,WET,287.75,OFF
42.15,20.1,WET,993.54,OFF
49.18,35.84,DRY,747.52,ON
36.56,99.38,DRY,450.58,ON
17.22,60.46,DRY,18.48,ON
25.89,70.76,WET,64.36,OFF
4.44,84.37,WET,375.61,OFF
51.26,34.57,DRY,611.0,ON
23.14,20.53,WET,924.46,OFF
55.66,99.6,WET,344.59,ON
22.46,87.96,WET,985.1,OFF
39.9,76.39,WET,64.31,OFF
7.14,83.9,DRY,436.4,ON
23.23,39.33,WET,273.62,OFF
24.82,81.1,DRY,794.1,ON
21.54,7.31,DRY,583.45,ON
48.38,84.22,DRY,417.57,ON
46.01,45.79,WET,828.7,OFF
12.6,15.1,WET,911.47,OFF
7.38,0.85,DRY,856.67,ON
50.02,73.81,WET,506.94,ON
6.94,68.42,DRY,445.01,ON
2.17,50.23,DRY,824.25,ON
20.96,43.52,WET,63.31,OFF
7.04,42.82,WET,237.14,OFF
4.05,22.43,WET,279.41,OFF
11.39,53.28,WET,109.22,OFF
2.73,76.8,WET,872.39,OFF
6.68,91.45,WET,903.97,OFF
28.88,11.5,DRY,510.03,ON
13.22,90.09,DRY,503.65,ON
19.18,20.73,DRY,539.12,ON
43.59,36.84,DRY,18.88,ON
4.86,6.96,DRY,43.7,ON
18.53,0.34,WET,538.04,ON
42.7,56.28,DRY,781.4,ON
41.18,1.58,WET,995.32,ON
19.44,52.08,WET,546.75,OFF
44.74,68.24,WET,889.74,OFF
16.44,93.08,DRY,825.47,ON
56.33,91.74,WET,742.88,ON
52.19,39.56,DRY,689.48,ON
22.51,67.56,DRY,922.37,ON
34.12,36.55,WET,925.19,OFF
28.59,3.05,WET,120.79,ON
58.8,36.3,DRY,948.12,ON
16.85,44.81,DRY,806.5,ON
52.88,37.41,DRY,367.96,ON
39.84,36.16,WET,29.32,OFF
32.21,83.0,DRY,460.29,ON
38.72,70.78,DRY,333.99,ON
0.8,26.84,DRY,368.09,ON
55.21,30.9,WET,119.3,ON
11.78,21.84,WET,589.24,OFF
57.36,18.04,DRY,408.0,ON
13.37,18.83,DRY,15.31,ON
3.65,28.44,DRY,617.8,ON
28.55,59.33,WET,700.88,OFF
39.8,34.76,WET,461.31,OFF
40.86,1.49,WET,759.45,ON
10.48,62.91,DRY,496.94,ON
53.7,20.25,WET,239.01,ON
53.78,65.44,WET,541.69,ON
26.12,74.79,DRY,955.95,ON
11.8,2.81,DRY,672.44,ON
9.75,78.01,WET,529.1,OFF
41.3,3.57,WET,779.34,ON
37.77,4.18,WET,337.49,ON
42.3,76.42,WET,987.8,OFF
19.85,24.91,WET,252.74,OFF
29.29,64.45,WET,269.14,OFF
21.3,35.4,DRY,512.38,ON
46.47,47.43,WET,454.85,OFF
35.35,15.92,DRY,898.18,ON
56.08,33.2,DRY,390.06,ON
29.79,94.45,WET,147.57,OFF
16.83,17.09,WET,375.02,OFF
47.88,43.01,DRY,301.65,ON
39.64,16.27,DRY,532.87,ON
10.93,30.8,DRY,340.61,ON
43.73,49.15,WET,640.15,OFF
36.1,12.79,WET,921.51,OFF
17.98,79.15,DRY,791.18,ON
22.68,14.88,DRY,379.28,ON
53.3,24.64,WET,324.12,ON
7.48,24.53,DRY,892.93,ON
3.24,1.47,WET,310.7,ON
29.7,48.21,DRY,204.0,ON
24.47,96.1,WET,459.91,OFF
55.82,70.26,DRY,962.69,ON
4.74,83.99,WET,855.97,OFF
12.53,48.8,DRY,836.59,ON
27.77,27.77,WET,821.01,OFF
38.98,74.78,WET,804.95,OFF
45.93,56.75,DRY,154.59,ON
38.28,26.27,DRY,682.26,ON
9.79,54.73,DRY,302.25,ON
7.46,45.03,DRY,844.73,ON
0.81,50.69,WET,440.46,OFF
8.31,49.07,DRY,817.0,ON
11.4,58.73,DRY,453.05,ON
11.83,6.32,DRY,544.6,ON
26.53,75.41,WET,741.71,OFF
4.9,27.43,DRY,147.51,ON
49.63,57.51,DRY,920.68,ON
1.81,65.53,WET,68.48,OFF
7.6,78.94,DRY,889.76,ON
42.01,80.72,WET,57.55,OFF
29.95,27.89,WET,142.55,OFF
31.26,29.62,DRY,172.77,ON
26.47,19.38,DRY,76.98,ON
35.26,95.44,WET,962.65,OFF
50.06,76.43,WET,618.76,ON
25.51,38.7,WET,78.76,OFF
50.14,75.27,DRY,150.16,ON
24.89,4.4,WET,62.19,ON
25.08,19.31,DRY,645.25,ON
2.03,69.57,WET,644.79,OFF
41.15,9.22,DRY,786.98,ON
10.76,1.22,DRY,179.67,ON
39.96,52.18,WET,747.13,OFF
41.46,35.78,WET,393.65,OFF
37.78,79.2,DRY,397.64,ON
34.79,56.72,DRY,954.14,ON
0.13,35.59,DRY,396.44,ON
31.27,87.43,DRY,288.04,ON
3.36,33.47,DRY,421.37,ON
32.01,56.05,DRY,468.28,ON
23.89,39.76,DRY,966.6,ON
39.69,0.4,DRY,817.91,ON
52.5,63.29,WET,168.59,ON
48.52,11.05,WET,170.05,OFF
30.78,26.75,WET,581.18,OFF
27.79,60.82,DRY,828.72,ON
55.59,95.55,WET,209.69,ON
30.04,65.44,DRY,467.17,ON
41.58,20.23,DRY,130.8,ON
22.02,39.84,WET,553.17,OFF
36.0,44.19,DRY,308.61,ON
57.42,9.12,DRY,949.47,ON
42.42,82.23,WET,709.01,OFF
45.61,39.52,WET,608.25,OFF
14.23,92.09,DRY,437.53,ON
31.7,34.99,WET,317.42,OFF
19.88,84.67,DRY,858.62,ON
58.99,52.26,DRY,706.81,ON
4.82,86.5,WET,341.55,OFF
41.49,3.63,WET,140.89,ON
15.21,9.83,WET,815.07,ON
40.45,93.27,DRY,370.97,ON
0.92,2.08,DRY,112.06,ON
1.59,89.66,DRY,314.8,ON
53.36,4.51,DRY,862.57,ON
34.63,21.59,DRY,239.34,ON
32.98,82.02,WET,213.31,OFF
53.1,55.1,DRY,853.8,ON
18.92,65.02,DRY,305.87,ON
19.57,95.09,WET,942.36,OFF
46.04,48.4,DRY,408.12,ON
46.08,22.62,DRY,268.4,ON
37.19,12.34,WET,80.92,OFF
15.91,5.18,WET,961.94,ON
0.57,23.57,DRY,392.24,ON
38.72,88.03,WET,8.4,OFF
29.38,60.51,DRY,424.52,ON
30.52,30.79,DRY,48.16,ON
14.73,21.94,DRY,289.53,ON
31.06,36.7,WET,328.65,OFF
32.96,47.04,DRY,661.91,ON
31.46,57.01,WET,825.85,OFF
2.33,5.77,WET,418.71,ON
4.96,34.92,DRY,444.15,ON
32.06,3.24,DRY,356.86,ON
22.79,77.01,WET,524.08,OFF
2.13,9.67,WET,750.85,ON
49.1,80.5,DRY,636.99,ON
4.07,39.85,WET,476.93,OFF
16.9,70.44,WET,787.57,OFF
32.26,87.44,DRY,758.87,ON
49.51,81.73,DRY,766.5,ON
8.08,58.43,DRY,140.62,ON
20.17,41.71,WET,943.11,OFF
32.37,88.26,DRY,450.74,ON
4.76,58.82,WET,473.34,OFF
51.4,33.58,DRY,838.17,ON
40.35,79.71,WET,339.04,OFF
14.81,72.63,DRY,112.26,ON
10.46,17.31,WET,437.92,OFF
32.91,58.67,WET,500.28,OFF
26.45,14.89,DRY,91.91,ON
17.97,10.75,WET,652.35,OFF
23.47,5.08,WET,386.56,ON
8.25,6.6,DRY,279.77,ON
32.82,65.03,WET,677.16,OFF
24.89,14.61,DRY,384.24,ON
35.41,4.06,WET,827.66,ON
19.04,41.06,WET,118.65,OFF
47.0,55.58,DRY,116.05,ON
34.53,99.11,DRY,945.06,ON
13.56,65.45,WET,359.28,OFF
40.55,23.08,WET,165.94,OFF
14.36,54.45,WET,599.95,OFF
30.04,69.74,DRY,945.63,ON
44.34,27.34,DRY,959.8,ON
49.97,85.86,DRY,563.93,ON
19.01,71.37,WET,461.33,OFF
54.06,35.95,WET,679.88,ON
54.32,14.52,WET,511.31,ON
36.66,41.7,WET,171.75,OFF
5.64,31.03,WET,511.34,OFF
5.22,62.39,WET,208.5,OFF
51.06,70.52,WET,594.16,ON
6.95,67.13,DRY,542.81,ON
10.52,34.38,WET,445.18,OFF
27.81,13.43,DRY,635.97,ON
6.56,6.28,WET,334.62,ON
27.66,5.65,WET,483.5,ON
24.03,79.78,DRY,288.35,ON
7.14,47.37,WET,374.36,OFF
31.81,17.71,WET,573.35,OFF
21.34,81.4,WET,874.12,OFF
47.99,41.99,DRY,222.8,ON
18.02,6.67,DRY,606.17,ON
17.28,87.78,WET,812.58,OFF
38.24,78.14,WET,398.3,OFF
26.01,65.05,DRY,870.05,ON
31.7,20.28,WET,352.96,OFF
53.98,41.69,WET,989.21,ON
9.9,60.78,WET,131.56,OFF
44.62,7.67,DRY,722.3,ON
58.35,78.08,WET,7.69,ON
2.66,88.45,WET,486.43,OFF
56.14,15.49,WET,504.68,ON
22.52,51.31,DRY,462.81,ON
2.31,27.61,WET,487.9,OFF
35.62,35.68,WET,287.63,OFF
53.85,44.88,DRY,942.91,ON
37.91,17.88,WET,719.26,OFF
54.55,16.08,DRY,777.73,ON
13.39,68.72,DRY,662.52,ON
2.41,47.62,DRY,599.3,ON
34.3,52.57,DRY,396.19,ON
54.26,19.34,WET,379.1,ON
23.28,63.67,DRY,338.94,ON
23.84,2.39,DRY,272.28,ON
1.37,60.79,WET,685.16,OFF
8.09,32.55,WET,755.19,OFF
38.6,21.21,WET,749.96,OFF
36.34,80.69,WET,796.47,OFF
56.51,54.58,DRY,458.6,ON
29.5,39.64,WET,700.85,OFF
4.81,4.58,WET,704.0,ON
12.27,48.96,DRY,891.31,ON
30.07,18.6,DRY,40.62,ON
49.43,35.02,WET,352.38,ON
59.01,75.28,DRY,207.14,ON
53.38,45.33,DRY,997.79,ON
26.61,40.14,DRY,910.67,ON
58.83,56.92,WET,626.97,ON
11.31,71.6,WET,561.54,OFF
19.85,22.32,WET,846.27,OFF
45.3,22.23,DRY,655.21,ON
34.69,88.51,DRY,651.11,ON
31.26,35.94,DRY,431.68,ON
3.92,69.45,DRY,714.93,ON
5.23,1.95,DRY,689.34,ON
17.64,28.22,WET,543.5,OFF
25.75,49.4,WET,720.01,OFF
20.9,35.21,DRY,395.24,ON
51.23,9.64,DRY,448.45,ON
44.57,21.9,WET,654.41,OFF
32.12,53.99,WET,904.82,OFF
53.9,39.01,DRY,117.14,ON
26.99,93.07,DRY,781.03,ON
7.93,0.18,WET,458.97,ON
48.3,59.11,WET,874.87,OFF
34.71,41.35,WET,565.12,OFF
27.17,71.61,DRY,422.22,ON
42.66,61.9,WET,87.21,OFF
34.59,99.55,DRY,313.1,ON
16.47,61.55,WET,900.3,OFF
9.0,46.54,DRY,882.79,ON
28.59,87.26,DRY,686.57,ON
44.08,36.98,WET,795.0,OFF
54.7,98.22,WET,259.16,ON
21.9,23.5,DRY,157.5,ON
1.1,72.54,DRY,827.21,ON
12.62,84.85,DRY,94.84,ON
18.28,96.72,DRY,588.67,ON
1.86,54.13,DRY,11.15,ON
44.74,2.66,WET,190.21,ON
46.92,90.8,WET,489.36,OFF
8.92,51.22,DRY,309.31,ON
17.0,65.63,DRY,427.91,ON
0.33,52.78,WET,388.04,OFF
39.36,97.0,DRY,355.33,ON
58.59,91.8,WET,342.57,ON
11.75,0.76,WET,449.91,ON
34.49,86.07,DRY,320.17,ON
34.89,15.52,WET,643.9,OFF
51.09,54.23,WET,861.67,ON
34.5,84.1,WET,335.33,OFF
31.61,27.69,WET,307.26,OFF
24.68,61.78,DRY,330.59,ON
24.15,34.92,WET,706.9,OFF
39.31,70.26,DRY,793.35,ON
58.74,34.61,WET,762.46,ON
35.36,3.23,WET,20.83,ON
12.34,76.9,WET,421.58,OFF
28.5,4.48,WET,925.97,ON
16.04,98.28,DRY,812.2,ON
10.51,23.25,WET,333.48,OFF
31.83,96.77,WET,84.24,OFF
47.75,55.32,WET,24.73,OFF
4.09,52.54,DRY,399.44,ON
15.19,89.58,WET,32.39,OFF
23.15,26.79,WET,56.6,OFF
10.36,43.85,DRY,293.07,ON
35.77,14.21,DRY,23.6,ON
18.22,89.39,DRY,310.39,ON
39.02,74.52,DRY,11.72,ON
9.59,40.54,WET,694.59,OFF
4.06,60.08,WET,205.32,OFF
29.37,41.06,WET,416.61,OFF
35.22,72.3,DRY,583.95,ON
53.91,13.43,DRY,848.44,ON
13.39,65.19,DRY,707.19,ON
27.01,78.1,WET,978.3,OFF
20.62,12.61,DRY,901.26,ON
34.94,92.57,WET,523.76,OFF
41.4,2.22,DRY,434.11,ON
35.28,61.58,DRY,887.67,ON
11.33,67.0,DRY,433.37,ON
44.46,85.27,WET,992.11,OFF
51.61,84.57,DRY,410.24,ON
27.24,59.15,DRY,574.04,ON
23.12,71.55,WET,445.98,OFF
35.99,85.51,DRY,885.03,ON
45.4,20.64,DRY,823.05,ON
23.79,27.16,DRY,790.3,ON
14.93,33.07,WET,737.66,OFF
55.17,44.27,DRY,894.52,ON
33.11,32.78,WET,325.97,OFF
31.23,54.76,WET,744.03,OFF
55.56,95.96,DRY,739.83,ON
39.44,26.86,WET,854.59,OFF
7.14,77.64,DRY,10.19,ON
4.16,61.85,DRY,933.49,ON
22.21,45.34,WET,943.81,OFF
43.83,80.88,DRY,661.1,ON
7.01,55.01,WET,117.26,OFF
15.85,62.76,WET,119.88,OFF
11.83,49.42,DRY,255.95,ON
25.19,63.22,DRY,199.95,ON
15.23,88.37,DRY,425.39,ON
37.39,44.74,DRY,608.21,ON
53.17,44.89,DRY,498.75,ON
13.66,24.07,WET,227.89,OFF
22.43,5.64,WET,484.51,ON
29.43,19.53,WET,435.73,OFF
55.83,20.74,WET,238.97,ON
11.21,90.81,DRY,184.18,ON
56.98,54.76,WET,106.56,ON
37.45,49.42,WET,969.23,OFF
29.85,50.16,DRY,136.58,ON
35.68,52.84,WET,958.83,OFF
42.8,6.3,DRY,924.68,ON
47.31,59.01,DRY,282.06,ON
21.79,23.35,DRY,989.88,ON
8.49,63.47,DRY,989.79,ON
15.84,59.54,DRY,455.31,ON
15.09,4.56,WET,784.89,ON
12.71,26.05,WET,21.45,OFF
29.36,94.03,WET,467.19,OFF
31.13,65.8,WET,62.31,OFF
16.1,85.78,DRY,199.76,ON
55.2,44.55,DRY,545.35,ON
28.97,22.05,DRY,905.74,ON
23.92,37.87,WET,215.08,OFF
37.88,58.81,WET,687.48,OFF
43.66,69.17,WET,282.21,OFF
10.15,97.95,WET,163.25,OFF
18.29,93.22,WET,831.34,OFF
37.55,45.06,DRY,428.49,ON
0.47,7.62,DRY,465.04,ON
37.6,41.24,DRY,964.88,ON
0.94,71.14,DRY,763.25,ON
59.88,74.09,DRY,15.61,ON
42.22,5.03,WET,848.97,ON
6.81,0.27,DRY,137.0,ON
8.2,34.52,WET,796.19,OFF
22.77,93.93,DRY,285.88,ON
47.58,62.88,WET,504.83,OFF
19.16,58.95,DRY,215.95,ON
44.35,78.03,WET,252.68,OFF
9.67,55.13,DRY,52.14,ON
58.55,91.1,WET,549.57,ON
3.17,27.35,DRY,231.45,ON
17.66,91.26,WET,833.5,OFF
56.0,24.68,WET,406.69,ON
36.39,9.36,DRY,758.89,ON
8.32,16.92,WET,121.5,OFF
41.09,26.93,WET,12.21,OFF
2.4,87.86,WET,674.43,OFF
29.19,25.74,WET,222.04,OFF
34.92,90.81,WET,248.39,OFF
25.26,28.7,DRY,684.54,ON
9.81,25.8,WET,797.01,OFF
47.78,55.97,DRY,54.66,ON
30.64,61.4,WET,820.02,OFF
40.46,99.12,DRY,970.19,ON
12.46,98.37,WET,648.35,OFF
50.48,24.3,WET,853.75,ON
16.67,47.79,WET,272.07,OFF
33.68,66.77,WET,100.87,OFF
14.56,52.66,DRY,222.71,ON
32.73,66.02,WET,212.27,OFF
20.81,78.01,WET,367.17,OFF
24.2,78.24,DRY,458.46,ON
9.21,38.47,DRY,527.53,ON
15.93,58.92,WET,183.62,OFF
4.81,40.04,WET,893.41,OFF
52.67,94.29,DRY,806.19,ON
46.39,18.04,WET,125.88,OFF
3.1,40.59,WET,201.33,OFF
26.43,99.08,DRY,961.74,ON
31.75,72.33,WET,949.83,OFF
52.08,71.11,WET,979.72,ON
32.13,31.14,WET,5.17,OFF
52.02,48.27,DRY,953.62,ON
45.34,92.5,WET,62.27,OFF
45.7,10.52,WET,826.3,OFF
47.34,95.88,DRY,841.14,ON
27.02,98.94,WET,925.12,OFF
18.26,62.1,DRY,60.75,ON
22.6,72.39,DRY,227.83,ON
58.27,67.17,WET,53.58,ON
7.07,32.54,WET,355.25,OFF
7.57,71.87,WET,781.72,OFF
46.52,12.97,DRY,430.21,ON
31.93,86.55,WET,585.67,OFF
38.58,13.42,DRY,953.16,ON
38.76,24.73,WET,909.86,OFF
13.74,77.37,WET,587.69,OFF
35.56,11.09,WET,392.63,OFF
10.73,74.1,WET,606.53,OFF
55.57,1.74,DRY,543.02,ON
2.2,36.9,WET,526.57,OFF
46.4,47.3,WET,359.24,OFF
42.08,68.5,WET,292.22,OFF
27.32,26.97,DRY,125.33,ON
14.97,38.64,WET,610.95,OFF
9.12,16.15,WET,842.24,OFF
27.27,22.81,DRY,261.17,ON
45.95,14.61,WET,993.96,OFF
43.58,8.94,WET,944.61,ON
6.03,51.41,WET,83.58,OFF
23.79,70.79,DRY,971.87,ON
50.52,24.8,WET,170.63,ON
24.36,55.62,DRY,979.34,ON
16.34,0.61,WET,213.52,ON
41.31,24.65,WET,603.63,OFF
42.54,96.26,WET,398.18,OFF
48.67,59.66,DRY,214.34,ON
3.83,25.27,DRY,692.34,ON
59.43,13.43,WET,280.78,ON
44.03,50.47,WET,959.74,OFF
15.41,13.98,WET,141.92,OFF
32.81,31.71,WET,259.01,OFF
25.76,53.54,WET,535.28,OFF
50.25,38.34,DRY,734.42,ON
13.58,27.19,DRY,744.05,ON
5.71,16.06,DRY,961.88,ON
21.25,57.59,DRY,683.65,ON
46.52,35.5,WET,266.64,OFF
13.07,5.72,WET,430.85,ON
55.09,3.9,DRY,490.09,ON
8.54,52.0,WET,255.82,OFF
14.53,18.16,WET,701.49,OFF
54.62,44.93,DRY,884.01,ON
29.12,23.03,DRY,46.62,ON
10.29,43.61,DRY,758.33,ON
34.87,89.08,DRY,815.36,ON
29.41,69.01,DRY,224.7,ON
45.63,6.39,WET,132.8,ON
6.53,63.4,WET,721.37,OFF
8.05,51.46,WET,679.09,OFF
6.64,68.52,WET,873.42,OFF
20.18,84.64,WET,376.88,OFF
38.3,40.53,WET,502.13,OFF
36.69,2.22,WET,870.8,ON
23.85,46.54,WET,778.23,OFF
43.73,75.67,DRY,754.85,ON
57.08,69.61,DRY,610.84,ON
50.92,75.26,WET,731.66,ON
18.68,58.06,WET,835.55,OFF
53.21,69.21,DRY,532.23,ON
51.09,5.17,WET,856.48,ON
9.84,4.91,WET,245.27,ON
44.41,19.3,DRY,348.56,ON
24.41,75.42,DRY,618.2,ON
16.68,52.56,DRY,540.59,ON
17.88,48.24,DRY,331.83,ON
27.23,24.76,WET,326.78,OFF
17.24,59.36,DRY,433.91,ON
48.57,36.86,DRY,724.89,ON
27.39,48.58,DRY,84.94,ON
42.49,82.93,WET,392.8,OFF
37.55,13.7,WET,641.81,OFF
17.7,30.13,WET,678.75,OFF
59.95,7.82,WET,776.94,ON
16.44,34.56,WET,529.96,OFF
1.8,10.54,DRY,314.3,ON
1.11,33.69,WET,598.69,OFF
24.48,25.86,WET,474.79,OFF
11.43,63.46,WET,711.79,OFF
18.52,53.74,DRY,900.72,ON
17.35,10.51,DRY,801.84,ON
8.18,54.24,DRY,877.23,ON
54.09,39.39,DRY,967.61,ON
37.86,17.49,DRY,550.71,ON
7.34,60.91,DRY,96.21,ON
22.16,83.37,WET,468.3,OFF
57.85,39.56,DRY,114.56,ON
18.81,51.9,WET,946.88,OFF
22.05,30.76,WET,101.14,OFF
15.39,59.65,DRY,446.83,ON
26.7,76.21,DRY,456.89,ON
16.06,17.85,DRY,733.26,ON
40.22,76.63,DRY,780.79,ON
1.86,39.49,WET,750.36,OFF
37.98,29.71,WET,857.62,OFF
21.71,53.56,WET,690.65,OFF
11.88,52.25,WET,206.83,OFF
15.86,66.23,WET,642.62,OFF
10.04,44.31,DRY,188.04,ON
5.11,57.45,WET,269.53,OFF
9.96,71.24,DRY,490.81,ON
40.75,87.81,WET,132.09,OFF
37.97,90.56,DRY,681.14,ON
43.83,35.14,DRY,128.01,ON
53.76,31.42,WET,318.71,ON
35.42,80.58,WET,882.07,OFF
4.01,79.26,DRY,174.47,ON
18.69,50.28,WET,324.64,OFF
19.19,61.78,WET,741.63,OFF
5.01,9.89,WET,903.0,ON
52.3,83.3,WET,539.44,ON
57.82,83.06,WET,403.15,ON
37.23,99.48,WET,975.18,OFF
47.97,8.57,DRY,844.71,ON
53.21,70.3,DRY,502.69,ON
52.53,16.62,WET,571.65,ON
35.35,32.36,DRY,896.9,ON
31.78,83.81,WET,858.13,OFF
42.13,13.52,WET,895.52,OFF
52.39,42.84,WET,414.5,ON
34.58,39.27,WET,270.71,OFF
55.57,99.46,WET,112.55,ON
30.61,89.39,DRY,469.49,ON
31.61,26.04,DRY,14.17,ON
34.45,8.01,WET,638.12,ON
27.41,27.67,DRY,534.37,ON
16.72,14.75,DRY,825.67,ON
35.62,13.79,WET,384.03,OFF
32.3,21.79,DRY,145.76,ON
42.92,86.86,DRY,330.38,ON
27.99,47.5,DRY,941.61,ON
34.41,75.57,DRY,673.13,ON
2.01,87.03,DRY,140.24,ON
5.33,41.99,DRY,877.14,ON
53.74,8.96,DRY,804.0,ON
57.17,73.74,WET,32.93,ON
45.55,26.11,WET,29.21,OFF
21.6,59.84,WET,684.77,OFF
52.67,36.37,WET,445.36,ON
37.14,82.76,WET,116.62,OFF
10.53,44.08,DRY,895.58,ON
13.61,57.7,DRY,657.67,ON
43.35,1.97,WET,748.16,ON
47.19,94.54,DRY,810.78,ON
12.04,53.63,WET,549.42,OFF
13.48,87.54,DRY,64.8,ON
28.91,57.69,DRY,585.93,ON
1.64,15.95,WET,577.42,OFF
25.74,25.35,WET,312.9,OFF
48.22,96.35,DRY,972.35,ON
0.67,47.29,WET,932.93,OFF
14.53,99.78,WET,313.28,OFF
6.81,69.81,WET,872.09,OFF
24.9,59.67,WET,780.18,OFF
59.63,61.58,WET,273.3,ON
55.09,93.59,DRY,54.66,ON
20.19,5.47,DRY,798.67,ON
33.89,0.17,DRY,33.21,ON
29.4,84.81,WET,109.52,OFF
55.36,33.62,DRY,360.46,ON
40.17,20.7,WET,149.33,OFF
5.35,60.64,DRY,258.35,ON
10.15,50.61,WET,165.99,OFF
59.65,36.38,WET,273.94,ON
59.66,58.11,WET,513.14,ON
13.65,92.5,DRY,868.26,ON
52.59,17.72,WET,640.47,ON
3.01,71.01,DRY,767.58,ON
33.15,76.38,DRY,523.75,ON
11.84,80.04,DRY,509.48,ON
24.87,71.08,WET,93.2,OFF
37.3,24.35,DRY,850.84,ON
32.36,79.21,WET,553.48,OFF
1.14,64.41,WET,116.6,OFF
15.48,88.47,WET,869.28,OFF
2.09,81.9,DRY,221.7,ON
33.65,16.21,WET,424.76,OFF
21.03,2.22,DRY,685.07,ON
5.34,41.05,DRY,728.99,ON
35.97,20.62,WET,532.67,OFF
25.12,4.91,WET,817.06,ON
32.47,97.04,WET,624.76,OFF
23.38,79.38,WET,673.51,OFF
23.83,70.01,WET,969.65,OFF
55.14,39.52,DRY,315.55,ON
52.39,68.9,WET,322.41,ON
6.19,70.63,DRY,48.02,ON
56.4,57.21,DRY,891.43,ON
20.56,61.48,WET,660.29,OFF
58.9,63.73,DRY,260.14,ON
19.51,15.51,DRY,669.95,ON
30.99,75.5,DRY,470.28,ON
21.12,26.12,DRY,705.02,ON
0.53,26.16,WET,156.04,OFF
56.11,91.1,DRY,22.05,ON
49.68,87.84,DRY,495.7,ON
12.11,75.88,DRY,672.09,ON
14.69,7.13,DRY,393.3,ON
49.55,96.25,DRY,645.49,ON
35.39,44.13,DRY,942.74,ON
54.78,8.67,WET,822.55,ON
23.86,60.43,WET,133.55,OFF
4.52,60.28,DRY,82.45,ON
22.93,38.22,DRY,691.79,ON
26.58,34.02,WET,659.96,OFF
58.15,32.61,DRY,482.24,ON
57.79,7.37,WET,646.18,ON
23.26,76.34,DRY,239.21,ON
49.15,78.78,WET,232.75,ON
6.02,27.09,WET,908.74,OFF
50.55,62.9,WET,810.78,ON
44.94,96.24,WET,166.29,OFF
22.47,65.65,DRY,95.24,ON
9.29,2.2,WET,452.17,ON
21.34,98.25,DRY,257.32,ON
30.4,31.89,WET,422.27,OFF
18.97,89.14,WET,210.8,OFF
50.97,23.52,WET,968.55,ON
53.12,85.99,WET,733.91,ON
37.1,77.86,DRY,788.37,ON
31.31,19.64,DRY,536.76,ON
50.08,16.05,DRY,977.29,ON
0.31,2.02,DRY,559.71,ON
53.14,36.01,WET,815.79,ON
15.39,43.21,WET,120.27,OFF
58.19,56.7,DRY,389.01,ON
43.13,77.63,DRY,373.98,ON
42.08,19.39,DRY,470.69,ON
26.86,21.69,DRY,82.02,ON
23.01,86.77,DRY,228.32,ON
52.06,55.94,WET,913.79,ON
6.09,47.98,WET,372.62,OFF
27.8,29.66,DRY,458.29,ON
46.23,35.16,DRY,765.16,ON
